SesionID,Comision,NumeroSesion,Fecha,TotalAsistentes,TotalPresencial,TotalRemotos,TotalAusentes,Nombre,Asistencia,id
235,Subcomisión Reglamento Estructura ,Sesión N° 7,2021-08-16T15:30:00,11,11,0,0,"Catrileo Arias, Rosa",ASISTENCIA PRESENCIAL,21
235,Subcomisión Reglamento Estructura ,Sesión N° 7,2021-08-16T15:30:00,11,11,0,0,"Daza Carrasco, Mauricio",ASISTENCIA PRESENCIAL,21
235,Subcomisión Reglamento Estructura ,Sesión N° 7,2021-08-16T15:30:00,11,11,0,0,"Gómez Castro, Claudio",ASISTENCIA PRESENCIAL,21
235,Subcomisión Reglamento Estructura ,Sesión N° 7,2021-08-16T15:30:00,11,11,0,0,"Gutiérrez Gálvez, Hugo",ASISTENCIA PRESENCIAL,21
235,Subcomisión Reglamento Estructura ,Sesión N° 7,2021-08-16T15:30:00,11,11,0,0,"Hube Portus, Constanza",ASISTENCIA PRESENCIAL,21
235,Subcomisión Reglamento Estructura ,Sesión N° 7,2021-08-16T15:30:00,11,11,0,0,"Jiménez Cáceres, Luis",ASISTENCIA PRESENCIAL,21
235,Subcomisión Reglamento Estructura ,Sesión N° 7,2021-08-16T15:30:00,11,11,0,0,"Larraín Matte, Hernán",ASISTENCIA PRESENCIAL,21
235,Subcomisión Reglamento Estructura ,Sesión N° 7,2021-08-16T15:30:00,11,11,0,0,"Martínez Llancapan, Helmuth",ASISTENCIA PRESENCIAL,21
235,Subcomisión Reglamento Estructura ,Sesión N° 7,2021-08-16T15:30:00,11,11,0,0,"Meneses Palma, Janis",ASISTENCIA PRESENCIAL,21
235,Subcomisión Reglamento Estructura ,Sesión N° 7,2021-08-16T15:30:00,11,11,0,0,"Pustilnick Arditi, Tammy",ASISTENCIA PRESENCIAL,21
236,Subcomisión Reglamento Estructura ,Sesión N° 8,2021-08-17T15:00:00,11,11,0,0,"Alvez Marín, Amaya",ASISTENCIA PRESENCIAL,21
236,Subcomisión Reglamento Estructura ,Sesión N° 8,2021-08-17T15:00:00,11,11,0,0,"Catrileo Arias, Rosa",ASISTENCIA PRESENCIAL,21
236,Subcomisión Reglamento Estructura ,Sesión N° 8,2021-08-17T15:00:00,11,11,0,0,"Daza Carrasco, Mauricio",ASISTENCIA PRESENCIAL,21
236,Subcomisión Reglamento Estructura ,Sesión N° 8,2021-08-17T15:00:00,11,11,0,0,"Gómez Castro, Claudio",ASISTENCIA PRESENCIAL,21
236,Subcomisión Reglamento Estructura ,Sesión N° 8,2021-08-17T15:00:00,11,11,0,0,"Gutiérrez Gálvez, Hugo",ASISTENCIA PRESENCIAL,21
236,Subcomisión Reglamento Estructura ,Sesión N° 8,2021-08-17T15:00:00,11,11,0,0,"Hube Portus, Constanza",ASISTENCIA PRESENCIAL,21
236,Subcomisión Reglamento Estructura ,Sesión N° 8,2021-08-17T15:00:00,11,11,0,0,"Jiménez Cáceres, Luis",ASISTENCIA PRESENCIAL,21
236,Subcomisión Reglamento Estructura ,Sesión N° 8,2021-08-17T15:00:00,11,11,0,0,"Larraín Matte, Hernán",ASISTENCIA PRESENCIAL,21
236,Subcomisión Reglamento Estructura ,Sesión N° 8,2021-08-17T15:00:00,11,11,0,0,"Martínez Llancapan, Helmuth",ASISTENCIA PRESENCIAL,21
236,Subcomisión Reglamento Estructura ,Sesión N° 8,2021-08-17T15:00:00,11,11,0,0,"Meneses Palma, Janis",ASISTENCIA PRESENCIAL,21
236,Subcomisión Reglamento Estructura ,Sesión N° 8,2021-08-17T15:00:00,11,11,0,0,"Pustilnick Arditi, Tammy",ASISTENCIA PRESENCIAL,21
149,Subcomisión Reglamento Estructura ,Sesión N° 9,2021-08-18T10:00:00,11,11,0,0,"Alvez Marín, Amaya",ASISTENCIA PRESENCIAL,21
149,Subcomisión Reglamento Estructura ,Sesión N° 9,2021-08-18T10:00:00,11,11,0,0,"Catrileo Arias, Rosa",ASISTENCIA PRESENCIAL,21
149,Subcomisión Reglamento Estructura ,Sesión N° 9,2021-08-18T10:00:00,11,11,0,0,"Daza Carrasco, Mauricio",ASISTENCIA PRESENCIAL,21
149,Subcomisión Reglamento Estructura ,Sesión N° 9,2021-08-18T10:00:00,11,11,0,0,"Gómez Castro, Claudio",ASISTENCIA PRESENCIAL,21
149,Subcomisión Reglamento Estructura ,Sesión N° 9,2021-08-18T10:00:00,11,11,0,0,"Gutiérrez Gálvez, Hugo",ASISTENCIA PRESENCIAL,21
149,Subcomisión Reglamento Estructura ,Sesión N° 9,2021-08-18T10:00:00,11,11,0,0,"Hube Portus, Constanza",ASISTENCIA PRESENCIAL,21
149,Subcomisión Reglamento Estructura ,Sesión N° 9,2021-08-18T10:00:00,11,11,0,0,"Jiménez Cáceres, Luis",ASISTENCIA PRESENCIAL,21
149,Subcomisión Reglamento Estructura ,Sesión N° 9,2021-08-18T10:00:00,11,11,0,0,"Larraín Matte, Hernán",ASISTENCIA PRESENCIAL,21
149,Subcomisión Reglamento Estructura ,Sesión N° 9,2021-08-18T10:00:00,11,11,0,0,"Martínez Llancapan, Helmuth",ASISTENCIA PRESENCIAL,21
149,Subcomisión Reglamento Estructura ,Sesión N° 9,2021-08-18T10:00:00,11,11,0,0,"Meneses Palma, Janis",ASISTENCIA PRESENCIAL,21
149,Subcomisión Reglamento Estructura ,Sesión N° 9,2021-08-18T10:00:00,11,11,0,0,"Pustilnick Arditi, Tammy",ASISTENCIA PRESENCIAL,21
163,Subcomisión Reglamento Estructura ,Sesión N° 10,2021-08-18T15:30:00,10,9,1,1,"Alvez Marín, Amaya",ASISTENCIA PRESENCIAL,21
163,Subcomisión Reglamento Estructura ,Sesión N° 10,2021-08-18T15:30:00,10,9,1,1,"Catrileo Arias, Rosa",ASISTENCIA PRESENCIAL,21
163,Subcomisión Reglamento Estructura ,Sesión N° 10,2021-08-18T15:30:00,10,9,1,1,"Daza Carrasco, Mauricio",ASISTENCIA PRESENCIAL,21
163,Subcomisión Reglamento Estructura ,Sesión N° 10,2021-08-18T15:30:00,10,9,1,1,"Gómez Castro, Claudio",ASISTENCIA REMOTA,21
163,Subcomisión Reglamento Estructura ,Sesión N° 10,2021-08-18T15:30:00,10,9,1,1,"Gutiérrez Gálvez, Hugo",ASISTENCIA PRESENCIAL,21
163,Subcomisión Reglamento Estructura ,Sesión N° 10,2021-08-18T15:30:00,10,9,1,1,"Hube Portus, Constanza",ASISTENCIA PRESENCIAL,21
163,Subcomisión Reglamento Estructura ,Sesión N° 10,2021-08-18T15:30:00,10,9,1,1,"Jiménez Cáceres, Luis",ASISTENCIA PRESENCIAL,21
163,Subcomisión Reglamento Estructura ,Sesión N° 10,2021-08-18T15:30:00,10,9,1,1,"Larraín Matte, Hernán",ASISTENCIA PRESENCIAL,21
163,Subcomisión Reglamento Estructura ,Sesión N° 10,2021-08-18T15:30:00,10,9,1,1,"Martínez Llancapan, Helmuth",NO ASISTE,21
163,Subcomisión Reglamento Estructura ,Sesión N° 10,2021-08-18T15:30:00,10,9,1,1,"Meneses Palma, Janis",ASISTENCIA PRESENCIAL,21
163,Subcomisión Reglamento Estructura ,Sesión N° 10,2021-08-18T15:30:00,10,9,1,1,"Pustilnick Arditi, Tammy",ASISTENCIA PRESENCIAL,21
292,Subcomisión Reglamento Estructura ,Sesión N° 11,2021-08-19T09:00:00,11,11,0,0,"Alvez Marín, Amaya",ASISTENCIA PRESENCIAL,21
292,Subcomisión Reglamento Estructura ,Sesión N° 11,2021-08-19T09:00:00,11,11,0,0,"Catrileo Arias, Rosa",ASISTENCIA PRESENCIAL,21
292,Subcomisión Reglamento Estructura ,Sesión N° 11,2021-08-19T09:00:00,11,11,0,0,"Daza Carrasco, Mauricio",ASISTENCIA PRESENCIAL,21
292,Subcomisión Reglamento Estructura ,Sesión N° 11,2021-08-19T09:00:00,11,11,0,0,"Gómez Castro, Claudio",ASISTENCIA PRESENCIAL,21
292,Subcomisión Reglamento Estructura ,Sesión N° 11,2021-08-19T09:00:00,11,11,0,0,"Gutiérrez Gálvez, Hugo",ASISTENCIA PRESENCIAL,21
292,Subcomisión Reglamento Estructura ,Sesión N° 11,2021-08-19T09:00:00,11,11,0,0,"Hube Portus, Constanza",ASISTENCIA PRESENCIAL,21
292,Subcomisión Reglamento Estructura ,Sesión N° 11,2021-08-19T09:00:00,11,11,0,0,"Jiménez Cáceres, Luis",ASISTENCIA PRESENCIAL,21
292,Subcomisión Reglamento Estructura ,Sesión N° 11,2021-08-19T09:00:00,11,11,0,0,"Larraín Matte, Hernán",ASISTENCIA PRESENCIAL,21
292,Subcomisión Reglamento Estructura ,Sesión N° 11,2021-08-19T09:00:00,11,11,0,0,"Martínez Llancapan, Helmuth",ASISTENCIA PRESENCIAL,21
292,Subcomisión Reglamento Estructura ,Sesión N° 11,2021-08-19T09:00:00,11,11,0,0,"Meneses Palma, Janis",ASISTENCIA PRESENCIAL,21
292,Subcomisión Reglamento Estructura ,Sesión N° 11,2021-08-19T09:00:00,11,11,0,0,"Pustilnick Arditi, Tammy",ASISTENCIA PRESENCIAL,21
265,Sistema Político,Sesión N° 1,2021-10-18T16:30:00,25,21,4,0,"Arauna Urrutia, Francisca",ASISTENCIA REMOTA,25
265,Sistema Político,Sesión N° 1,2021-10-18T16:30:00,25,21,4,0,"Arellano Ortega, Marco",ASISTENCIA PRESENCIAL,25
265,Sistema Político,Sesión N° 1,2021-10-18T16:30:00,25,21,4,0,"Atria Lemaitre, Fernando",ASISTENCIA PRESENCIAL,25
265,Sistema Político,Sesión N° 1,2021-10-18T16:30:00,25,21,4,0,"Barraza Gómez, Marcos",ASISTENCIA PRESENCIAL,25
265,Sistema Político,Sesión N° 1,2021-10-18T16:30:00,25,21,4,0,"Bassa Mercado, Jaime",ASISTENCIA PRESENCIAL,25
265,Sistema Político,Sesión N° 1,2021-10-18T16:30:00,25,21,4,0,"Carrillo Vidal, Alondra",ASISTENCIA PRESENCIAL,25
265,Sistema Político,Sesión N° 1,2021-10-18T16:30:00,25,21,4,0,"Catrileo Arias, Rosa",ASISTENCIA PRESENCIAL,25
265,Sistema Político,Sesión N° 1,2021-10-18T16:30:00,25,21,4,0,"Celis Montt, Raúl",ASISTENCIA PRESENCIAL,25
265,Sistema Político,Sesión N° 1,2021-10-18T16:30:00,25,21,4,0,"Chahín Valenzuela, Fuad",ASISTENCIA PRESENCIAL,25
265,Sistema Político,Sesión N° 1,2021-10-18T16:30:00,25,21,4,0,"Cubillos Sigall, Marcela",ASISTENCIA REMOTA,25
265,Sistema Político,Sesión N° 1,2021-10-18T16:30:00,25,21,4,0,"Flores Carlos, Alejandra",ASISTENCIA PRESENCIAL,25
265,Sistema Político,Sesión N° 1,2021-10-18T16:30:00,25,21,4,0,"Garín González, Renato",ASISTENCIA PRESENCIAL,25
265,Sistema Político,Sesión N° 1,2021-10-18T16:30:00,25,21,4,0,"Hube Portus, Constanza",ASISTENCIA REMOTA,25
265,Sistema Político,Sesión N° 1,2021-10-18T16:30:00,25,21,4,0,"Hurtado Roco, Maximiliano",ASISTENCIA PRESENCIAL,25
265,Sistema Político,Sesión N° 1,2021-10-18T16:30:00,25,21,4,0,"Larraín Matte, Hernán",ASISTENCIA PRESENCIAL,25
265,Sistema Político,Sesión N° 1,2021-10-18T16:30:00,25,21,4,0,"Madriaga Flores, Tania",ASISTENCIA PRESENCIAL,25
265,Sistema Político,Sesión N° 1,2021-10-18T16:30:00,25,21,4,0,"Monckeberg Bruner, Cristian",ASISTENCIA PRESENCIAL,25
265,Sistema Político,Sesión N° 1,2021-10-18T16:30:00,25,21,4,0,"Montero Allende, Ricardo",ASISTENCIA PRESENCIAL,25
265,Sistema Político,Sesión N° 1,2021-10-18T16:30:00,25,21,4,0,"Muñoz Leiva, Pedro",ASISTENCIA PRESENCIAL,25
265,Sistema Político,Sesión N° 1,2021-10-18T16:30:00,25,21,4,0,"Namor Kong, Guillermo",ASISTENCIA PRESENCIAL,25
265,Sistema Político,Sesión N° 1,2021-10-18T16:30:00,25,21,4,0,"Pérez Espina, Alejandra",ASISTENCIA PRESENCIAL,25
265,Sistema Político,Sesión N° 1,2021-10-18T16:30:00,25,21,4,0,"Politzer Kerekes, Patricia",ASISTENCIA PRESENCIAL,25
265,Sistema Político,Sesión N° 1,2021-10-18T16:30:00,25,21,4,0,"Schonhaut Soto, Constanza",ASISTENCIA PRESENCIAL,25
265,Sistema Político,Sesión N° 1,2021-10-18T16:30:00,25,21,4,0,"Sepúlveda Hales, Bárbara",ASISTENCIA PRESENCIAL,25
265,Sistema Político,Sesión N° 1,2021-10-18T16:30:00,25,21,4,0,"Zúñiga Jory, Luis Arturo",ASISTENCIA REMOTA,25
268,Sistema Político,Sesión N° 2,2021-10-19T17:00:00,25,25,0,0,"Arauna Urrutia, Francisca",ASISTENCIA PRESENCIAL,25
268,Sistema Político,Sesión N° 2,2021-10-19T17:00:00,25,25,0,0,"Arellano Ortega, Marco",ASISTENCIA PRESENCIAL,25
268,Sistema Político,Sesión N° 2,2021-10-19T17:00:00,25,25,0,0,"Atria Lemaitre, Fernando",ASISTENCIA PRESENCIAL,25
268,Sistema Político,Sesión N° 2,2021-10-19T17:00:00,25,25,0,0,"Barraza Gómez, Marcos",ASISTENCIA PRESENCIAL,25
268,Sistema Político,Sesión N° 2,2021-10-19T17:00:00,25,25,0,0,"Bassa Mercado, Jaime",ASISTENCIA PRESENCIAL,25
268,Sistema Político,Sesión N° 2,2021-10-19T17:00:00,25,25,0,0,"Carrillo Vidal, Alondra",ASISTENCIA PRESENCIAL,25
268,Sistema Político,Sesión N° 2,2021-10-19T17:00:00,25,25,0,0,"Catrileo Arias, Rosa",ASISTENCIA PRESENCIAL,25
268,Sistema Político,Sesión N° 2,2021-10-19T17:00:00,25,25,0,0,"Celis Montt, Raúl",ASISTENCIA PRESENCIAL,25
268,Sistema Político,Sesión N° 2,2021-10-19T17:00:00,25,25,0,0,"Chahín Valenzuela, Fuad",ASISTENCIA PRESENCIAL,25
268,Sistema Político,Sesión N° 2,2021-10-19T17:00:00,25,25,0,0,"Cubillos Sigall, Marcela",ASISTENCIA PRESENCIAL,25
268,Sistema Político,Sesión N° 2,2021-10-19T17:00:00,25,25,0,0,"Flores Carlos, Alejandra",ASISTENCIA PRESENCIAL,25
268,Sistema Político,Sesión N° 2,2021-10-19T17:00:00,25,25,0,0,"Garín González, Renato",ASISTENCIA PRESENCIAL,25
268,Sistema Político,Sesión N° 2,2021-10-19T17:00:00,25,25,0,0,"Hube Portus, Constanza",ASISTENCIA PRESENCIAL,25
268,Sistema Político,Sesión N° 2,2021-10-19T17:00:00,25,25,0,0,"Hurtado Roco, Maximiliano",ASISTENCIA PRESENCIAL,25
268,Sistema Político,Sesión N° 2,2021-10-19T17:00:00,25,25,0,0,"Larraín Matte, Hernán",ASISTENCIA PRESENCIAL,25
268,Sistema Político,Sesión N° 2,2021-10-19T17:00:00,25,25,0,0,"Madriaga Flores, Tania",ASISTENCIA PRESENCIAL,25
268,Sistema Político,Sesión N° 2,2021-10-19T17:00:00,25,25,0,0,"Monckeberg Bruner, Cristian",ASISTENCIA PRESENCIAL,25
268,Sistema Político,Sesión N° 2,2021-10-19T17:00:00,25,25,0,0,"Montero Allende, Ricardo",ASISTENCIA PRESENCIAL,25
268,Sistema Político,Sesión N° 2,2021-10-19T17:00:00,25,25,0,0,"Muñoz Leiva, Pedro",ASISTENCIA PRESENCIAL,25
268,Sistema Político,Sesión N° 2,2021-10-19T17:00:00,25,25,0,0,"Namor Kong, Guillermo",ASISTENCIA PRESENCIAL,25
268,Sistema Político,Sesión N° 2,2021-10-19T17:00:00,25,25,0,0,"Pérez Espina, Alejandra",ASISTENCIA PRESENCIAL,25
268,Sistema Político,Sesión N° 2,2021-10-19T17:00:00,25,25,0,0,"Politzer Kerekes, Patricia",ASISTENCIA PRESENCIAL,25
268,Sistema Político,Sesión N° 2,2021-10-19T17:00:00,25,25,0,0,"Schonhaut Soto, Constanza",ASISTENCIA PRESENCIAL,25
268,Sistema Político,Sesión N° 2,2021-10-19T17:00:00,25,25,0,0,"Sepúlveda Hales, Bárbara",ASISTENCIA PRESENCIAL,25
268,Sistema Político,Sesión N° 2,2021-10-19T17:00:00,25,25,0,0,"Zúñiga Jory, Luis Arturo",ASISTENCIA PRESENCIAL,25
275,Sistema Político,Sesión N° 3,2021-10-20T16:00:00,24,23,1,1,"Arauna Urrutia, Francisca",ASISTENCIA PRESENCIAL,25
275,Sistema Político,Sesión N° 3,2021-10-20T16:00:00,24,23,1,1,"Arellano Ortega, Marco",ASISTENCIA PRESENCIAL,25
275,Sistema Político,Sesión N° 3,2021-10-20T16:00:00,24,23,1,1,"Atria Lemaitre, Fernando",ASISTENCIA PRESENCIAL,25
275,Sistema Político,Sesión N° 3,2021-10-20T16:00:00,24,23,1,1,"Barraza Gómez, Marcos",ASISTENCIA PRESENCIAL,25
275,Sistema Político,Sesión N° 3,2021-10-20T16:00:00,24,23,1,1,"Bassa Mercado, Jaime",ASISTENCIA PRESENCIAL,25
275,Sistema Político,Sesión N° 3,2021-10-20T16:00:00,24,23,1,1,"Carrillo Vidal, Alondra",ASISTENCIA PRESENCIAL,25
275,Sistema Político,Sesión N° 3,2021-10-20T16:00:00,24,23,1,1,"Catrileo Arias, Rosa",ASISTENCIA PRESENCIAL,25
275,Sistema Político,Sesión N° 3,2021-10-20T16:00:00,24,23,1,1,"Celis Montt, Raúl",ASISTENCIA PRESENCIAL,25
275,Sistema Político,Sesión N° 3,2021-10-20T16:00:00,24,23,1,1,"Chahín Valenzuela, Fuad",ASISTENCIA PRESENCIAL,25
275,Sistema Político,Sesión N° 3,2021-10-20T16:00:00,24,23,1,1,"Cubillos Sigall, Marcela",ASISTENCIA PRESENCIAL,25
275,Sistema Político,Sesión N° 3,2021-10-20T16:00:00,24,23,1,1,"Flores Carlos, Alejandra",ASISTENCIA PRESENCIAL,25
275,Sistema Político,Sesión N° 3,2021-10-20T16:00:00,24,23,1,1,"Garín González, Renato",ASISTENCIA PRESENCIAL,25
275,Sistema Político,Sesión N° 3,2021-10-20T16:00:00,24,23,1,1,"Hube Portus, Constanza",ASISTENCIA REMOTA,25
275,Sistema Político,Sesión N° 3,2021-10-20T16:00:00,24,23,1,1,"Hurtado Roco, Maximiliano",ASISTENCIA PRESENCIAL,25
275,Sistema Político,Sesión N° 3,2021-10-20T16:00:00,24,23,1,1,"Larraín Matte, Hernán",ASISTENCIA PRESENCIAL,25
275,Sistema Político,Sesión N° 3,2021-10-20T16:00:00,24,23,1,1,"Madriaga Flores, Tania",ASISTENCIA PRESENCIAL,25
275,Sistema Político,Sesión N° 3,2021-10-20T16:00:00,24,23,1,1,"Monckeberg Bruner, Cristian",ASISTENCIA PRESENCIAL,25
275,Sistema Político,Sesión N° 3,2021-10-20T16:00:00,24,23,1,1,"Montero Allende, Ricardo",ASISTENCIA PRESENCIAL,25
275,Sistema Político,Sesión N° 3,2021-10-20T16:00:00,24,23,1,1,"Muñoz Leiva, Pedro",ASISTENCIA PRESENCIAL,25
275,Sistema Político,Sesión N° 3,2021-10-20T16:00:00,24,23,1,1,"Namor Kong, Guillermo",ASISTENCIA PRESENCIAL,25
275,Sistema Político,Sesión N° 3,2021-10-20T16:00:00,24,23,1,1,"Pérez Espina, Alejandra",ASISTENCIA PRESENCIAL,25
275,Sistema Político,Sesión N° 3,2021-10-20T16:00:00,24,23,1,1,"Politzer Kerekes, Patricia",NO ASISTE,25
275,Sistema Político,Sesión N° 3,2021-10-20T16:00:00,24,23,1,1,"Schonhaut Soto, Constanza",ASISTENCIA PRESENCIAL,25
275,Sistema Político,Sesión N° 3,2021-10-20T16:00:00,24,23,1,1,"Sepúlveda Hales, Bárbara",ASISTENCIA PRESENCIAL,25
275,Sistema Político,Sesión N° 3,2021-10-20T16:00:00,24,23,1,1,"Zúñiga Jory, Luis Arturo",ASISTENCIA PRESENCIAL,25
281,Sistema Político,Sesión N° 4,2021-10-25T16:00:00,25,19,6,0,"Arauna Urrutia, Francisca",ASISTENCIA PRESENCIAL,25
281,Sistema Político,Sesión N° 4,2021-10-25T16:00:00,25,19,6,0,"Arellano Ortega, Marco",ASISTENCIA PRESENCIAL,25
281,Sistema Político,Sesión N° 4,2021-10-25T16:00:00,25,19,6,0,"Atria Lemaitre, Fernando",ASISTENCIA PRESENCIAL,25
281,Sistema Político,Sesión N° 4,2021-10-25T16:00:00,25,19,6,0,"Barraza Gómez, Marcos",ASISTENCIA PRESENCIAL,25
281,Sistema Político,Sesión N° 4,2021-10-25T16:00:00,25,19,6,0,"Bassa Mercado, Jaime",ASISTENCIA REMOTA,25
281,Sistema Político,Sesión N° 4,2021-10-25T16:00:00,25,19,6,0,"Carrillo Vidal, Alondra",ASISTENCIA PRESENCIAL,25
281,Sistema Político,Sesión N° 4,2021-10-25T16:00:00,25,19,6,0,"Catrileo Arias, Rosa",ASISTENCIA PRESENCIAL,25
281,Sistema Político,Sesión N° 4,2021-10-25T16:00:00,25,19,6,0,"Celis Montt, Raúl",ASISTENCIA REMOTA,25
281,Sistema Político,Sesión N° 4,2021-10-25T16:00:00,25,19,6,0,"Chahín Valenzuela, Fuad",ASISTENCIA PRESENCIAL,25
281,Sistema Político,Sesión N° 4,2021-10-25T16:00:00,25,19,6,0,"Cubillos Sigall, Marcela",ASISTENCIA REMOTA,25
281,Sistema Político,Sesión N° 4,2021-10-25T16:00:00,25,19,6,0,"Flores Carlos, Alejandra",ASISTENCIA PRESENCIAL,25
281,Sistema Político,Sesión N° 4,2021-10-25T16:00:00,25,19,6,0,"Garín González, Renato",ASISTENCIA REMOTA,25
281,Sistema Político,Sesión N° 4,2021-10-25T16:00:00,25,19,6,0,"Hube Portus, Constanza",ASISTENCIA REMOTA,25
281,Sistema Político,Sesión N° 4,2021-10-25T16:00:00,25,19,6,0,"Hurtado Roco, Maximiliano",ASISTENCIA PRESENCIAL,25
281,Sistema Político,Sesión N° 4,2021-10-25T16:00:00,25,19,6,0,"Larraín Matte, Hernán",ASISTENCIA PRESENCIAL,25
281,Sistema Político,Sesión N° 4,2021-10-25T16:00:00,25,19,6,0,"Madriaga Flores, Tania",ASISTENCIA PRESENCIAL,25
281,Sistema Político,Sesión N° 4,2021-10-25T16:00:00,25,19,6,0,"Monckeberg Bruner, Cristian",ASISTENCIA PRESENCIAL,25
281,Sistema Político,Sesión N° 4,2021-10-25T16:00:00,25,19,6,0,"Montero Allende, Ricardo",ASISTENCIA PRESENCIAL,25
281,Sistema Político,Sesión N° 4,2021-10-25T16:00:00,25,19,6,0,"Muñoz Leiva, Pedro",ASISTENCIA REMOTA,25
281,Sistema Político,Sesión N° 4,2021-10-25T16:00:00,25,19,6,0,"Namor Kong, Guillermo",ASISTENCIA PRESENCIAL,25
281,Sistema Político,Sesión N° 4,2021-10-25T16:00:00,25,19,6,0,"Pérez Espina, Alejandra",ASISTENCIA PRESENCIAL,25
281,Sistema Político,Sesión N° 4,2021-10-25T16:00:00,25,19,6,0,"Politzer Kerekes, Patricia",ASISTENCIA PRESENCIAL,25
281,Sistema Político,Sesión N° 4,2021-10-25T16:00:00,25,19,6,0,"Schonhaut Soto, Constanza",ASISTENCIA PRESENCIAL,25
281,Sistema Político,Sesión N° 4,2021-10-25T16:00:00,25,19,6,0,"Sepúlveda Hales, Bárbara",ASISTENCIA PRESENCIAL,25
281,Sistema Político,Sesión N° 4,2021-10-25T16:00:00,25,19,6,0,"Zúñiga Jory, Luis Arturo",ASISTENCIA PRESENCIAL,25
291,Sistema Político,Sesión N° 5,2021-10-27T15:00:00,24,20,4,1,"Arauna Urrutia, Francisca",NO ASISTE,25
291,Sistema Político,Sesión N° 5,2021-10-27T15:00:00,24,20,4,1,"Arellano Ortega, Marco",ASISTENCIA PRESENCIAL,25
291,Sistema Político,Sesión N° 5,2021-10-27T15:00:00,24,20,4,1,"Atria Lemaitre, Fernando",ASISTENCIA PRESENCIAL,25
291,Sistema Político,Sesión N° 5,2021-10-27T15:00:00,24,20,4,1,"Barraza Gómez, Marcos",ASISTENCIA PRESENCIAL,25
291,Sistema Político,Sesión N° 5,2021-10-27T15:00:00,24,20,4,1,"Bassa Mercado, Jaime",ASISTENCIA PRESENCIAL,25
291,Sistema Político,Sesión N° 5,2021-10-27T15:00:00,24,20,4,1,"Carrillo Vidal, Alondra",ASISTENCIA PRESENCIAL,25
291,Sistema Político,Sesión N° 5,2021-10-27T15:00:00,24,20,4,1,"Catrileo Arias, Rosa",ASISTENCIA PRESENCIAL,25
291,Sistema Político,Sesión N° 5,2021-10-27T15:00:00,24,20,4,1,"Celis Montt, Raúl",ASISTENCIA REMOTA,25
291,Sistema Político,Sesión N° 5,2021-10-27T15:00:00,24,20,4,1,"Chahín Valenzuela, Fuad",ASISTENCIA PRESENCIAL,25
291,Sistema Político,Sesión N° 5,2021-10-27T15:00:00,24,20,4,1,"Cubillos Sigall, Marcela",ASISTENCIA PRESENCIAL,25
291,Sistema Político,Sesión N° 5,2021-10-27T15:00:00,24,20,4,1,"Flores Carlos, Alejandra",ASISTENCIA PRESENCIAL,25
291,Sistema Político,Sesión N° 5,2021-10-27T15:00:00,24,20,4,1,"Garín González, Renato",ASISTENCIA REMOTA,25
291,Sistema Político,Sesión N° 5,2021-10-27T15:00:00,24,20,4,1,"Hube Portus, Constanza",ASISTENCIA REMOTA,25
291,Sistema Político,Sesión N° 5,2021-10-27T15:00:00,24,20,4,1,"Hurtado Roco, Maximiliano",ASISTENCIA PRESENCIAL,25
291,Sistema Político,Sesión N° 5,2021-10-27T15:00:00,24,20,4,1,"Larraín Matte, Hernán",ASISTENCIA PRESENCIAL,25
291,Sistema Político,Sesión N° 5,2021-10-27T15:00:00,24,20,4,1,"Madriaga Flores, Tania",ASISTENCIA PRESENCIAL,25
291,Sistema Político,Sesión N° 5,2021-10-27T15:00:00,24,20,4,1,"Monckeberg Bruner, Cristian",ASISTENCIA PRESENCIAL,25
291,Sistema Político,Sesión N° 5,2021-10-27T15:00:00,24,20,4,1,"Montero Allende, Ricardo",ASISTENCIA PRESENCIAL,25
291,Sistema Político,Sesión N° 5,2021-10-27T15:00:00,24,20,4,1,"Muñoz Leiva, Pedro",ASISTENCIA PRESENCIAL,25
291,Sistema Político,Sesión N° 5,2021-10-27T15:00:00,24,20,4,1,"Namor Kong, Guillermo",ASISTENCIA PRESENCIAL,25
291,Sistema Político,Sesión N° 5,2021-10-27T15:00:00,24,20,4,1,"Pérez Espina, Alejandra",ASISTENCIA PRESENCIAL,25
291,Sistema Político,Sesión N° 5,2021-10-27T15:00:00,24,20,4,1,"Politzer Kerekes, Patricia",ASISTENCIA PRESENCIAL,25
291,Sistema Político,Sesión N° 5,2021-10-27T15:00:00,24,20,4,1,"Schonhaut Soto, Constanza",ASISTENCIA PRESENCIAL,25
291,Sistema Político,Sesión N° 5,2021-10-27T15:00:00,24,20,4,1,"Sepúlveda Hales, Bárbara",ASISTENCIA REMOTA,25
291,Sistema Político,Sesión N° 5,2021-10-27T15:00:00,24,20,4,1,"Zúñiga Jory, Luis Arturo",ASISTENCIA PRESENCIAL,25
306,Sistema Político,Sesión N° 6,2021-11-02T09:30:00,25,22,3,0,"Arauna Urrutia, Francisca",ASISTENCIA PRESENCIAL,25
306,Sistema Político,Sesión N° 6,2021-11-02T09:30:00,25,22,3,0,"Arellano Ortega, Marco",ASISTENCIA PRESENCIAL,25
306,Sistema Político,Sesión N° 6,2021-11-02T09:30:00,25,22,3,0,"Atria Lemaitre, Fernando",ASISTENCIA PRESENCIAL,25
306,Sistema Político,Sesión N° 6,2021-11-02T09:30:00,25,22,3,0,"Barraza Gómez, Marcos",ASISTENCIA PRESENCIAL,25
